Code,Facility Name,Province,County,Sub County,Ward
13337,Eymole Health Centre (Kilwehiri),Mandera,Mandera,Banissa,Kilwehiri
13338,Fafi Dispensary,Garissa,Garissa,Fafi,Fafi
23087,Fahelma community CFW Clinic,Busia,Busia,Nambale,Nambale
24777,Fair Rongai Dic,Nakuru,Nakuru,Rongai,Mosop
24940,Fairmont Hospital,Kisumu,Kisumu,Kisumu Central,Railways
22977,Fairview Medical Clinic,Nairobi,Nairobi,Embakasi Central,Kayole South
24374,Fairview Nursing Home Kware,Nairobi,Nairobi,Embakasi South,Kware
24181,Faith Annex Optical Centre,Kitui,Kitui,Mwingi Central,Central
24274,Faith Annex Optical Centre(Kitui),Kitui,Kitui,Kitui Central,Township
22684,Faith CFW Clinic,Embu,Embu,Runyenjes,Central Ward
17592,Faith Clinic,Kericho,Kericho,Belgut,Kapsuser
14316,Faith Health Care,Nakuru,Nakuru,Subukia,Subukia
17453,Faith Medical Centre,Kitui,Kitui,Mwingi Central,Central
23915,Faith Medical Centre Banana,Kiambu,Kiambu,Kiambaa,Karuri
23709,Faith Medical Clinic (Amerikwai),Busia,Busia,Teso South,Ang'orom
24101,Faith Medical Clinic (Busia),Busia,Busia,Teso South,Ang'orom
23750,Faith Medical Clinic (Ndumberi ),Kiambu,Kiambu,Kiambu Town,Ndumberi
10177,Faith Medical Clinic (Nyeri North),Nyeri,Nyeri,Kieni West,Mweiga
22182,Faith medical Laboratory,Nyeri,Nyeri,Nyeri Central,Rware
20631,Faith Medical Services,Laikipia,Laikipia,Laikipia West,Marmanet
12013,Faith Nursing Home (Ikutha),Kitui,Kitui,Kitui South,Ikutha
21382,Falama Dispensary,Mandera,Mandera,Mandera South,Kutulo
24661,Falcon Medical Centre,Machakos,Machakos,Athi River,Syokimau/Mulolongo
21269,Fame Outreach Rescue Clinic,Kitui,Kitui,Mwingi Central,Nguni
23072,Family Bora medical centre,Nakuru,Nakuru,Rongai,Visoi
12937,Family Care Clinic Kasarani,Nairobi,Nairobi,Roysambu,Githurai
19137,Family Care Doctor's Plaza,Meru,Meru,Imenti North,Municipality
19328,Family Care Medical Center Eye Clinic,Meru,Meru,Imenti North,Ntima West
12942,Family Care Medical Centre & Maternity,Nairobi,Nairobi,Langata,Nairobi West
12015,Family Care Medical Centre (Meru),Meru,Meru,Imenti North,Municipality
13140,Family Care Medical Centre (Phoenix),Nairobi,Nairobi,Starehe,Nairobi Central
10178,Family Care Medical Clinic,Kiambu,Kiambu,Ruiru,Gatongora
18755,Family Dental Care,Nairobi,Nairobi,Kibra,Sarang'ombe
10179,Family Dental Clinic,Kirinyaga,Kirinyaga,Kirinyaga Central,Kerugoya
23535,Family Focus Medical Clinic,Nakuru,Nakuru,Molo,Elburgon
15888,Family Health Care Clinic,Kakamega,Kakamega,Lurambi,Shirere
18239,Family Health Centre (Embu),Embu,Embu,Manyatta,Kirimari
10180,Family Health Clinic (Laikipia),Laikipia,Laikipia,Laikipia West,Rumuruti Township
12016,Family Health Clinic (Meru),Meru,Meru,Imenti South,Igoji West
12938,Family Health Medical Dispensary,Nairobi,Nairobi,Kibra,Woodley/Kenyatta Golf Course
18217,Family Health Option of Kenya,Nairobi,Nairobi,Kamukunji,Eastleigh North
21986,Family Health Options Kenya,Homa Bay,Homa Bay,Homa Bay Town,Homa Bay Arujo
16348,Family Health Options Kenya (Eldoret),Uasin Gishu,Uasin Gishu,Ainabkoi,Kapsoya
13552,Family Health Options Kenya (FHOK) Dispensary,Kisumu,Kisumu,Kisumu Central,Market Milimani
11375,Family Health Options Kenya (FHOK) Mombasa,Mombasa,Mombasa,Mvita,Mji Wa Kale/Makadara
16756,Family Health Options Kenya Clinic,Kiambu,Kiambu,Thika Town,Township
21032,Family Health Options Malindi,Kilifi,Kilifi,Malindi,Malindi Town
21284,Family Health Options of Kenya Health Centre,Kajiado,Kajiado,Kajiado East,Kaputiei North
12939,Family Health Options Phoenix,Nairobi,Nairobi,Starehe,Nairobi Central
12940,Family Health Options Ribeiro,Nairobi,Nairobi,Starehe,Nairobi Central
14177,Family Healthoptions Kenya (Nakuru),Nakuru,Nakuru,Nakuru East,Biashara
18885,Family Heritage Health Services,Muranga,Muranga,Kiharu,Township
22005,Family Heritage Hospital,Muranga,Muranga,Kiharu,Township
12941,Family Life Promotions and Services,Nairobi,Nairobi,Makadara,Maringo/Hamza
11370,Family Medical Centre (Kisauni),Mombasa,Mombasa,Nyali,Frere Town
11372,Family Medical Centre (Mombasa),Mombasa,Mombasa,Mvita,Shimanzi/Ganjoni
18390,Family Medical Centre (Ruai),Nairobi,Nairobi,Makadara,Maringo/Hamza
20115,Family Medical Clinic,Nakuru,Nakuru,Nakuru East,Biashara
22913,Family Medical Clinic (Machakos),Machakos,Machakos,Machakos,Machakos Central
12017,Family Medical Clinic (Mavoko),Machakos,Machakos,Athi River,Athi River
18568,Family Nursing Home and Maternity  ( Mwingi Central),Kitui,Kitui,Mwingi Central,Central
10182,Family Planning Association Of Kenya Clinic (Nyeri),Laikipia,Laikipia,Laikipia East,Nanyuki
13553,Family Saver Medical Clinic,Nyamira,Nyamira,Nyamira North,Ekerenyo
10183,Family Smiles Dental Clinic,Laikipia,Laikipia,Laikipia East,Nanyuki
23142,Family Solution Medical Centre,Meru,Meru,Imenti North,Municipality
25218,Family Wellness  Centre(Naivasha),Nakuru,Nakuru,Naivasha,Hellsgate
25165,Familyfirst Medical Centre Limited,Garissa,Garissa,Garissa,Galbet
16829,Fanaka Clinic,Meru,Meru,Buuri,Kibirichia
18155,Fanaka Medical Centre,Machakos,Machakos,Athi River,Athi River
20454,FAO Hope Medical Clinic,Busia,Busia,Teso North,Malaba Central
20078,Farmers Choice Wellness Centre Clinic,Nairobi,Nairobi,Roysambu,Kahawa
24083,Fassal Medical Centre,Mombasa,Mombasa,Likoni,Timbwani
18617,Fathers Maternity and Health Services,Kiambu,Kiambu,Ruiru,Kahawa Wendani
14493,Fatima Health Centre (Lenkism),Kajiado,Kajiado,Loitokitok,Entonet/Lenkism
14494,Fatima Maternity Hospital,Kajiado,Kajiado,Kajiado North,Nkaimurunya
20694,Fatuma Nur Dispensary,Wajir,Wajir,Wajir West,Arbajahan
20857,Favour Medical Services,Kajiado,Kajiado,Kajiado East,Kaputiei North
17908,Favour Primary Health Care,Machakos,Machakos,Athi River,Athi River
24430,Favoured Medical Clinic,Nakuru,Nakuru,Nakuru North,Kiamaina
24268,Fayaa Nursing Home,Marsabit,Marsabit,Moyale,Moyale Township
11373,Faza Hospital,Lamu,Lamu,Lamu East,Faza
21742,Femicare Medical Centre,Machakos,Machakos,Matungulu,Tala
20519,Fenway Medical Clinic,Nyandarua,Nyandarua,Ndaragwa,Leshau/Pondo
16392,FGC of Kenya Medical Centre,Nakuru,Nakuru,Molo,Molo
14496,Fig Tree Clinic,Kericho,Kericho,Ainamoi,Kipchebor
25173,Fig Tree Health Options  Kericho Limited Chepseon,Kericho,Kericho,Kipkelion East,Chepseon
21328,Fig Tree Health Options (Kericho),Kericho,Kericho,Ainamoi,Kipchebor
16569,Filhia Medical Clinic,Meru,Meru,Buuri,Ruiru/Rwawera
23609,Fina Medical Nursing Home,Kakamega,Kakamega,Matungu,Kholera
13341,Fincharo Dispensary,Mandera,Mandera,Mandera South,Shimbir Fatuma
22274,Finecare Medical Clinic,Laikipia,Laikipia,Laikipia West,Igwamiti
14497,Finlay Flowers Dispensary,Bomet,Bomet,Konoin,Chepchabas
20649,Finlays Lemotit Farm Dispensary,Nakuru,Nakuru,Kuresoi North,Kiptororo
13340,Fino Health Center,Mandera,Mandera,Mandera East,Fino
23270,Fino Nursing Home Limited,Mandera,Mandera,Mandera East,Arabia
24462,Firenze Nursing Home,Kiambu,Kiambu,Ruiru,Gitothua
13554,Firmview Medical Clinic,Nyamira,Nyamira,Masaba North,Rigoma
18226,First Baptist Dispensary,Machakos,Machakos,Athi River,Athi River
24934,First Care Medical,Turkana,Turkana,Turkana Central,Lodwar Township
25515,First Community Hospital Mlolongo,Machakos,Machakos,Athi River,Syokimau/Mulolongo
24713,Firstcare Medical Clinic,Muranga,Muranga,Kangema,Muguru
14498,FITC Dispensary,Nakuru,Nakuru,Nakuru West,London
12943,Flack Clinic,Nairobi,Nairobi,Makadara,Makongeni
14551,Flamingo Medical Centre,Nakuru,Nakuru,Naivasha,Olkaria
14499,Flax Dispensary,Elgeyo Marakwet,Elgeyo Marakwet,Keiyo South,Chepkorio
24922,Flocfami Health Clinic,Laikipia,Laikipia,Laikipia East,Thingithu
18472,Flomed Med Clinic,Nairobi,Nairobi,Ruaraka,Utalii
23430,Flomed Medical Clinic,Kiambu,Kiambu,Ruiru,Kiuu
24678,Floraz Medical Centre,Kajiado,Kajiado,Kajiado North,Ongata Rongai
20399,Florensis Kenya LTD Medical clinic(Naivasha),Nakuru,Nakuru,Naivasha,Olkaria
24023,Florenza Medical Clinic Ltd,Nakuru,Nakuru,Subukia,Kabazi
18659,Florex Medical Clinic,Nakuru,Nakuru,Nakuru East,Nakuru East
14500,Fluorspar Health Centre,Elgeyo Marakwet,Elgeyo Marakwet,Keiyo South,Soy South
19807,Fly over Health Clinic,Nyandarua,Nyandarua,Kinangop,Magumu
19806,Fly over Medical Clinic,Nyandarua,Nyandarua,Kinangop,Magumu
23778,Focus Clinic,Kirinyaga,Kirinyaga,Kirinyaga Central,Kerugoya
23104,Focus Clinical and Diagnostic Center,Kirinyaga,Kirinyaga,Kirinyaga South,Tebere
23827,Focus Clinical and Diagnostic Centre Limited Embu,Embu,Embu,Manyatta,Kirimari
24617,Focus Clinical and Diagnostic Centre-Soko Branch,Kirinyaga,Kirinyaga,Kirinyaga Central,Kerugoya
24263,Focus Health Care Services,Kiambu,Kiambu,Ruiru,Mwiki
10184,Focus Medical Clinic and Counselling Centre,Kiambu,Kiambu,Ruiru,Mwiki
19539,Focus Outreach Clinic,Nairobi,Nairobi,Westlands,Kitisuru
20035,Fofcom VCT,Kiambu,Kiambu,Kiambu Town,Township
23791,Footsteps To Fertility centre,Nairobi,Nairobi,Dagoretti North,Kilimani
12019,Forolle Dispensary,Marsabit,Marsabit,North Horr,Maikona
24957,Forth Worth Medical Clinic,Kajiado,Kajiado,Kajiado North,Ongata Rongai
24612,Fortress Medical Centre (Sagana),Kirinyaga,Kirinyaga,Kirinyaga West,Kariti
14501,Forttenan Sub District Hospital,Kericho,Kericho,Kipkelion West,Chilchila
23658,Foundation for people with Epilepsy,Kilifi,Kilifi,Malindi,Shella
19173,Fountain Healthcare,Uasin Gishu,Uasin Gishu,Ainabkoi,Kapsoya
22652,Fountain Healthcare Limited (Bungoma),Bungoma,Bungoma,Kanduyi,Khalaba
14502,Fountain Medical Centre,Narok,Narok,Narok North,Narok Town
17787,Fountain Medical Clinic,Nakuru,Nakuru,Nakuru East,Nakuru East
18780,Fountain of Hope Medical Clinic,Machakos,Machakos,Athi River,Syokimau/Mulolongo
24974,Fountain of Hope Treatment Centre,Machakos,Machakos,Athi River,Syokimau/Mulolongo
14503,Fr Andrian Heath Centre,Kajiado,Kajiado,Kajiado East,Imaroro
10185,Fr Baldo Catholic Dispensary,Nyandarua,Nyandarua,Olkalou,Karau
12020,Fr Meru Dispensary,Meru,Meru,Imenti North,Nyaki East
13555,Framo Medical Clinic,Nyamira,Nyamira,Masaba North,Rigoma
10187,Franjane Medical Clinic,Muranga,Muranga,Kiharu,Mugoiri
21936,Frankmart Medical Centre,Machakos,Machakos,Athi River,Syokimau/Mulolongo
10188,Frayjoy Clinic (Dr Tumbo),Kirinyaga,Kirinyaga,Kirinyaga South,Nyangati
25038,FREDDS MEDICAL SERVICES,Meru,Meru,Imenti South,Igoji East
11751,Fredie Msena Community Health Centre,Kilifi,Kilifi,Magarini,Sabaki
23772,Freds Medical Services,Meru,Meru,Imenti North,Ntima West
11376,Freedom Medical Clinic (Bomani),Mombasa,Mombasa,Likoni,Timbwani
22630,Freedom Medical Clinic (Mrima),Mombasa,Mombasa,Likoni,Timbwani
24406,Freedom of Life Medical Clinic,Meru,Meru,Tigania West,Kianjai
18612,Fremo Medical Centre,Nairobi,Nairobi,Dagoretti South,Riruta
12944,Frepals Community Nursing Home,Nairobi,Nairobi,Kibra,Lindi
24952,Frevane Hospital,Embu,Embu,Manyatta,Mbeti North
25248,Fribas Medical Clinic,Busia,Busia,Teso South,Ang'orom
18645,Friends Chemist,Meru,Meru,Imenti North,Ntima East
22635,Friends Kiamokama Dispensary,Kisii,Kisii,Nyaribari Masaba,Gesusu
23266,Friend's Medical Clinic Matunda,Kakamega,Kakamega,Likuyani,Nzoia
19835,Front Line Medical Clinic,Kirinyaga,Kirinyaga,Kirinyaga South,Tebere
23586,Frontal Nursing Home,Migori,Migori,Nyatike,Muhuru
12021,Frontier Clinic,Meru,Meru,Igembe Central,Athiru Ruujine
19219,Frontier Health Services,Garissa,Garissa,Garissa,Iftin
19886,Frontier Health Services -( Malaba),Busia,Busia,Teso North,Malaba Central
19898,Frontier Health Services Malaba,Busia,Busia,Teso North,Malaba Central
11378,Frontline Clinic,Mombasa,Mombasa,Changamwe,Airport
24450,Frontline Medical Consultants limited,Nairobi,Nairobi,Dagoretti North,Kilimani
11379,Fundi Issa Dispensary,Kilifi,Kilifi,Magarini,Gongoni
22147,Furaha Medical Care,Kirinyaga,Kirinyaga,Kirinyaga South,Tebere
16659,Furqan Dispensary,Garissa,Garissa,Ijara,Masalani
12945,Future Age Medical Services,Nairobi,Nairobi,Langata,Karen
17522,Future Life Dispensary,Siaya,Siaya,Alego Usonga,South East Alego
23625,G.K Prison Dispensary yatta,Machakos,Machakos,Yatta,Kithimani
17877,G.K Prisons(Thika),Kiambu,Kiambu,Thika Town,Kamenu
16852,Gaatia Dispensary,Meru,Meru,Imenti South,Nkuene
18630,Gababa Dispensary,Garissa,Garissa,Ijara,Masalani
23520,Gabi Medical Clinic,Siaya,Siaya,Bondo,West Yimbo
12022,Gacabari Dispensary,Embu,Embu,Mbeere South,Kiambere
25054,Gacal Budget Hospital,Garissa,Garissa,Garissa,Galbet
23358,Gaceraka Dispensary,Tharaka Nithi,Tharaka Nithi,Tharaka South,Chiakagira
21951,Gaceuni dispensary,Tharaka Nithi,Tharaka Nithi,Tharaka North,Gatunga
10190,Gacharage Dispensary,Muranga,Muranga,Kandara,Ithiru
10191,Gacharageini Dispensary,Muranga,Muranga,Mathioya,Kiru
10192,Gachatha Medical Clinic (Nyeri South),Nyeri,Nyeri,Nyeri Central,Ruring'u
10194,Gachege Dispensary,Kiambu,Kiambu,Gatundu North,Githobokoni
10195,Gachika Dispensary,Kiambu,Kiambu,Gatundu South,Kiganjo
10196,Gachika Orthodox Medical Clinic,Nyeri,Nyeri,Nyeri Central,Kiganjo/Mathari
18608,Gachororo Health Centre,Kiambu,Kiambu,Juja,Juja
18339,Gachua Catholic Dispensary,Meru,Meru,Imenti North,Nyaki East
21288,Gachui Medical Centre,Nairobi,Nairobi,Dagoretti South,Uthiru/Ruthimitu
12023,Gachuriri Dispensary,Embu,Embu,Mbeere South,Mbeti South
12024,Gaciongo Dispensary,Tharaka Nithi,Tharaka Nithi,Tharaka North,Mukothima
10197,Gaciongo Dispensary (Kirinyaga),Kirinyaga,Kirinyaga,Kirinyaga East,Njukiine
10198,Gadi Medical Clinic,Nyeri,Nyeri,Mathira East,Karatina Town
22492,Gaena Community Medical Centre,Homa Bay,Homa Bay,Ndhiwa,Kanyamwa Kosewe
12025,Gafarsa Health Centre,Isiolo,Isiolo,Garbatulla,Garba Tulla
23396,Gagaba Dispensary,Mandera,Mandera,Mandera West,Gither
11380,Gahaleni Dispensary,Kilifi,Kilifi,Malindi,Ganda
10199,Gaichanjiru Hospital,Muranga,Muranga,Kandara,Gaichanjiru
12946,Gaimu Medical Clinic,Nairobi,Nairobi,Mathare,Mabatini
13556,Gairoro Dispensary,Migori,Migori,Kuria East,Ntimaru West
21774,Gakanga Dispensary,Nyeri,Nyeri,Kieni West,Gatarakwa
10200,Gakawa Dispensary,Nyeri,Nyeri,Kieni East,Gakawa
20355,Gaketha Dispensary,Tharaka Nithi,Tharaka Nithi,Muthambi,Muthambi
23365,Gakira Family Health Care,Muranga,Muranga,Kigumo,Kangari
10201,Gakira Medical Clinic,Muranga,Muranga,Kangema,Muguru
23357,Gakirwe Dispensary,Tharaka Nithi,Tharaka Nithi,Tharaka South,Chiakagira
10202,Gakoe Health Centre,Kiambu,Kiambu,Gatundu North,Githobokoni
12027,Gakoromone Dispensary,Meru,Meru,Imenti North,Ntima East
18703,Gakoromone Health Care Clinic,Meru,Meru,Imenti North,Ntima East
16738,Gakurungu Dispensary,Tharaka Nithi,Tharaka Nithi,Tharaka South,Chiakagira
10203,Gakurwe Dispensary,Muranga,Muranga,Mathioya,Kiru
22703,Gakurwe Health Services,Muranga,Muranga,Kiharu,Gaturi
24386,Gakwegori Cottage Nursing Home,Embu,Embu,Manyatta,Kirimari
22162,GALAXY HOSPITAL ISIOLO,Isiolo,Isiolo,Isiolo,Bulla Pesa
22205,Galaxy Medical Centre,Kisii,Kisii,Kitutu Chache South,Kitutu Central
21992,Galaxy Medicare Consultants Ltd,Kiambu,Kiambu,Thika Town,Township
16244,Galilee Medical Clinic,Embu,Embu,Manyatta,Kirimari
16199,Galili Dispensary,Tana River,Tana River,Garsen,Garsen Central
13342,Galmagalla Health Centre,Garissa,Garissa,Fafi,Dekaharia
18332,Galmagalla Nomadic Clinic,Garissa,Garissa,Fafi,Dekaharia
23946,Galole medicare limited,Tana River,Tana River,Galole,Chewani
19954,Gamba Medical Clinic,Tana River,Tana River,Garsen,Garsen Central
22666,Gambogi Medical Centre,Vihiga,Vihiga,Hamisi,Tambua
25287,Gamei Dispensary,Vihiga,Vihiga,Hamisi,Gisambai
11382,Ganda Dispensary,Kilifi,Kilifi,Malindi,Ganda
18300,Gandini Dispensary,Kilifi,Kilifi,Magarini,Garashi
21256,Gandini Dispensary (Kinango),Kwale,Kwale,Kinango,Kinango
12028,Gangara Dispensary,Meru,Meru,Imenti South,Abogeta West
23322,Ganja La Simba Dispensary,Kwale,Kwale,Msambweni,Kinondo
24141,Ganjoni Hospital,Mombasa,Mombasa,Mvita,Shimanzi/Ganjoni
17224,Gankere Dispensary,Meru,Meru,Imenti North,Nyaki West
13343,Ganyure Dispensary,Wajir,Wajir,Wajir West,Ganyure/Wagalla
11383,Ganze Health Centre,Kilifi,Kilifi,Ganze,Ganze
20760,Garabey Dispensary,Garissa,Garissa,Hulugho,Hulugho
11384,Garashi Dispensary,Kilifi,Kilifi,Magarini,Garashi
12029,Garbatulla District Hospital,Isiolo,Isiolo,Garbatulla,Garba Tulla
19718,Garden Park Medical Centre,Kiambu,Kiambu,Kiambaa,Ndenderu
22265,Gari Dispensary (Mandera),Mandera,Mandera,Lafey,Waranqara
18866,Gari Dispensary Homabay),Homa Bay,Homa Bay,Kabondo Kasipul,Kabondo East
21667,Garissa Beyond Zero Mobile Clinic,Garissa,Garissa,Garissa,Galbet
20359,Garissa Children Hospital,Garissa,Garissa,Garissa,Township
13346,Garissa County Referral Hospital,Garissa,Garissa,Garissa,Waberi
23489,Garissa ENT Medical Centre,Garissa,Garissa,Garissa,Iftin
23606,Garissa GK Prison Medium,Garissa,Garissa,Garissa,Iftin
13344,Garissa Medical Clinic,Garissa,Garissa,Garissa,Township
17670,Garissa Mother and Child Care Nursing Home,Garissa,Garissa,Garissa,Township
13345,Garissa Nursing Home,Garissa,Garissa,Garissa,Township
24157,Garissa Nursing Home Annex,Garissa,Garissa,Garissa,Waberi
19460,Garissa Pride Healthcare,Garissa,Garissa,Garissa,Waberi
16287,Garissa University College Dispensary,Garissa,Garissa,Garissa,Iftin
12947,Garrison Health Centre,Nairobi,Nairobi,Embakasi East,Embakasi
10205,Garrissa Highway Medical Clinic,Kiambu,Kiambu,Thika Town,Kamenu
11385,Garsen Health Centre,Tana River,Tana River,Garsen,Garsen West
13347,Garseqoftu Dispensary,Wajir,Wajir,Wajir West,Arbajahan
16444,Garsesala Dispensary,Mandera,Mandera,Mandera South,Kutulo
17289,Garseyqoftu Dispensary,Wajir,Wajir,Wajir West,Arbajahan
12030,Gatab Health Centre,Marsabit,Marsabit,Laisamis,Loiyangalani
16378,Gatamaiyo Dispensary,Nakuru,Nakuru,Gilgil,Malewa West
10207,Gatanga Dispensary,Muranga,Muranga,Gatanga,Gatanga
10208,Gatangara Dispensary,Muranga,Muranga,Kangema,Kanyenya-ini
10209,Gatara Health Centre,Muranga,Muranga,Kiharu,Murarandia
16463,Gategi Health Centre,Embu,Embu,Mbeere South,Mwea
10210,Gatei Dispensary,Nyeri,Nyeri,Mathira East,Magutu
22912,Gates of Hope Family Healthcare,Kiambu,Kiambu,Thika Town,Kamenu
25366,GATEWAY COMMUNITY MEDICAL CENTRE,Nairobi,Nairobi,Roysambu,Roysambu
24380,Gateway Diagnosis and Health Care Limited,Turkana,Turkana,Turkana West,Kakuma
22329,Gateway Health Services,Kiambu,Kiambu,Juja,Juja
22446,Gateway Pediatric Medical Clinic,Kirinyaga,Kirinyaga,Kirinyaga South,Tebere
10211,Gateways Medical Clinic,Muranga,Muranga,Kangema,Muguru
10212,Gathaithi Dispensary,Muranga,Muranga,Kiharu,Murarandia
20952,Gathaithi Nyeri Dispensary,Nyeri,Nyeri,Tetu,Aguthi-gaaki
10213,Gathambi Health Centre,Kirinyaga,Kirinyaga,Kirinyaga West,Mukure
10214,Gathanga Health Centre,Kiambu,Kiambu,Kiambaa,Muchatha
19965,Gathangari Dispensary,Kiambu,Kiambu,Githunguri,Githiga
24602,GATHANJE MEDICAL CLINIC,Kiambu,Kiambu,Githunguri,Githunguri
20023,Gathanji Clinic,Meru,Meru,Buuri,Timau
17058,Gathanji Dispensary,Muranga,Muranga,Gatanga,Gatanga
10215,Gathara Dispensary,Nyandarua,Nyandarua,Kinangop,Gathara
21927,Gathehu Dispensary,Nyeri,Nyeri,Mathira East,Magutu
10216,Gatheru Dispensary,Muranga,Muranga,Kiharu,Wangu
10217,Gathigiriri Health Centre,Kirinyaga,Kirinyaga,Kirinyaga South,Gathigiriri
23908,Gathima-ini Dispensary,Muranga,Muranga,Kigumo,Kahumbu
10219,Gathiruini (PCEA) Dispensary,Kiambu,Kiambu,Githunguri,Komothai
22689,Gathumbi Dispensary,Nyeri,Nyeri,Mathira East,Karatina Town
21069,Gathuthuma Dispensary,Kirinyaga,Kirinyaga,Kirinyaga Central,Mutira
17305,Gatiaini Dispensary,Muranga,Muranga,Kigumo,Kangari
12031,Gatimbi Health Centre,Meru,Meru,Imenti Central,Abothuguchi Central
16397,Gatimu Dispensary,Nakuru,Nakuru,Njoro,Kihingo
18781,Gatimu Health Centre,Nyandarua,Nyandarua,Oljoroorok,Gatimu
10220,Gatina Dispensary,Nyeri,Nyeri,Mathira East,Konyu
16803,Gatina United Clinic,Nairobi,Nairobi,Dagoretti North,Gatina
18453,Gatiruri Dispensary,Embu,Embu,Mbeere North,Evurore
10221,Gatithi Dispensary,Kirinyaga,Kirinyaga,Kirinyaga West,Kiine
10222,Gatitu Dispensary,Nyeri,Nyeri,Nyeri Central,Gatitu/Muruguru
10223,Gatondo Dispensary (Kipipiri),Nyandarua,Nyandarua,Kipipiri,Wanjohi
10224,Gatondo Dispensary (Nyeri North),Nyeri,Nyeri,Mathira East,Iriaini
10226,Gatuamba Medical Clinic,Nyeri,Nyeri,Kieni East,Naromoru/Kiamathaga
10227,Gatuanyaga Dispensary,Kiambu,Kiambu,Thika Town,Gatuanyaga
10228,Gatugi Mission Dispensary,Nyeri,Nyeri,Nyeri South,Karima
10229,Gatugura Dispensary,Kirinyaga,Kirinyaga,Kirinyaga East,Kabare
10231,Gatukuyu Medical Clinic,Kiambu,Kiambu,Gatundu North,Mang'u
10232,Gatumbi (SDA) Dispensary,Kirinyaga,Kirinyaga,Kirinyaga East,Ngariama
12032,Gatumbi Dispensary,Embu,Embu,Runyenjes,Kyeni North
23880,Gatumbi GK Dispensary,Muranga,Muranga,Kigumo,Kinyona
10233,Gatundu District Hospital,Kiambu,Kiambu,Gatundu South,Ngenda
23145,Gatundu Womens medical Clinic,Kiambu,Kiambu,Gatundu South,Ngenda
12033,Gatunduri Dispensary,Embu,Embu,Manyatta,Mbeti North
12034,Gatunga Health Centre,Tharaka Nithi,Tharaka Nithi,Tharaka South,Marimanti
18080,Gatunga Model Health Centre,Tharaka Nithi,Tharaka Nithi,Tharaka North,Gatunga
10234,Gatunyu Dispensary,Muranga,Muranga,Gatanga,Mugumo-ini
10235,Gatura (PCEA) Dispensary,Nyeri,Nyeri,Mukurweini,Mukurwe-ini West
10236,Gatura Healh Centre,Muranga,Muranga,Gatanga,Kariara
16976,Gaturi Catholic Parish Dispensary,Muranga,Muranga,Kiharu,Gaturi
16232,Gaturi Dispensary,Meru,Meru,Imenti South,Igoji West
10237,Gaturi Medical Clinic,Muranga,Muranga,Kiharu,Gaturi
16386,Gatuto Dispensary,Kirinyaga,Kirinyaga,Kirinyaga Central,Kanyekini
10238,Gatwe Clinic Dispensary,Kirinyaga,Kirinyaga,Kirinyaga Central,Mutira
10239,Gatwe Health Centre,Kirinyaga,Kirinyaga,Kirinyaga Central,Mutira
21189,Gatwekera B Dispensary,Nairobi,Nairobi,Embakasi East,Embakasi
19006,Gatwell/Lab Medical Clinic,Garissa,Garissa,Garissa,Iftin
20626,Gatwikira B Community Clinic,Nairobi,Nairobi,Kibra,Sarang'ombe
10240,Gawa Medical Clinic,Kiambu,Kiambu,Juja,Kalimoni
22060,Gazi Dispensary,Kwale,Kwale,Msambweni,Kinondo
11386,Geca Medical Clinic,Mombasa,Mombasa,Likoni,Bofu
11387,Gede Health Centre,Kilifi,Kilifi,Kilifi North,Dabaso
11388,Gede Medical Clinic,Kilifi,Kilifi,Kilifi North,Dabaso
21972,GEDMED MEDICAL CENTER AND NURSING HOME,Siaya,Siaya,Alego Usonga,Siaya Township
25392,Gedmed Medical Centre & Nursing Home Siaya - Mwisho Mwisho,Siaya,Siaya,Alego Usonga,Siaya Township
